yorum,aspect,sentiment
fiyatına göre gayet kaliteli ekranı yeterli kurtarıcı bir laptop pişman etmedi 🙏🏻🌸,ses_goruntu,pozitif
"kesinlikle tavsiye ediyorum, çok güzel, beğendim elime çabuk ulaştı. teşekkürler",genel,pozitif
"kesinlikle tavsiye ediyorum, çok güzel, beğendim elime çabuk ulaştı. teşekkürler",kargo,pozitif
Ses kalitesi görüntü hızı mük çok tereddüt ederek aldım ama değer,ses_goruntu,pozitif
Ses kalitesi görüntü hızı mük çok tereddüt ederek aldım ama değer,genel,pozitif
çok güzel  kargo hizli ve özenliydi teşekkürler,genel,pozitif
çok güzel  kargo hizli ve özenliydi teşekkürler,kargo,pozitif
çok güzel  kargo hizli ve özenliydi teşekkürler,ambalaj,pozitif
ürün çok güzel paketlenmesi de iyiydi teşekkürler,genel,pozitif
ürün çok güzel paketlenmesi de iyiydi teşekkürler,ambalaj,pozitif
"Çok memnunum, maaşAllah fiyatina göre mükemmel.",genel,pozitif
"Çok memnunum, maaşAllah fiyatina göre mükemmel.",fiyat,pozitif
Beklediğim gibi gelmedi bilgisayar yarım saat çalışıyor kendi kendine kapanıyor ısınma dahi yok satıcı ilgisiz oyun dahi oynamadım 9000 lira verdik az para deği,genel,negatif
Şimdilik bi sorunu yok,genel,pozitif
5 mayıstan beni kulanıyorum hiçbir sorun yaşamadım şimdiye kadar tavsiye ederim  çok iyi bence 😊😊,genel,pozitif
Tam bir fiyat performans ürünü. Oldukça hızlı,fiyat,notr
Tam bir fiyat performans ürünü. Oldukça hızlı,genel,pozitif
üründe sogutulacak bir havalandirma yok -  üründe ne hikmetse bütün fişler 1cm ara ile konmuş power fişi USB HDMI lari takmak çıkarmak sorun mm rik mesafede baş,genel,negatif
Kardeşime aldık gerçekten güzel bir ürün tam bir fiyat performans ürünü,genel,pozitif
Kardeşime aldık gerçekten güzel bir ürün tam bir fiyat performans ürünü,fiyat,notr
ÜRÜN TAM ANLAMIYLA MÜKEMMEL SORUNSUZ GELDİ. KEYIFLE ALABİLİRSİNİZ SIKINTI YOK,genel,pozitif
ÜRÜN TAM ANLAMIYLA MÜKEMMEL SORUNSUZ GELDİ. KEYIFLE ALABİLİRSİNİZ SIKINTI YOK,kargo,pozitif
Fiyat performans ürünü 👌,fiyat,notr
fiyat ve performans olarak gayet iyi orta segment oyunları kasmadan oynayabilirsiniz şarj süresi ortalama paketleme sorunsuzdu gönül rahatlığıyla alabilirsiniz,fiyat,pozitif
fiyat ve performans olarak gayet iyi orta segment oyunları kasmadan oynayabilirsiniz şarj süresi ortalama paketleme sorunsuzdu gönül rahatlığıyla alabilirsiniz,genel,pozitif
fiyat ve performans olarak gayet iyi orta segment oyunları kasmadan oynayabilirsiniz şarj süresi ortalama paketleme sorunsuzdu gönül rahatlığıyla alabilirsiniz,batarya,notr
fiyat ve performans olarak gayet iyi orta segment oyunları kasmadan oynayabilirsiniz şarj süresi ortalama paketleme sorunsuzdu gönül rahatlığıyla alabilirsiniz,ambalaj,pozitif
Çok beğendim,genel,pozitif
mükemmel ürün,genel,pozitif
Tam bir fiat ürünü,fiyat,notr
ürün çok çok hızlı ve çok güzel paketlenmiş  geldi tebrik ve teşekkür ediyorum ürünü henüz kullanmadım ama kalitesini biliyorum bu fiyata düşünmeden alın derim,genel,pozitif
ürün çok çok hızlı ve çok güzel paketlenmiş  geldi tebrik ve teşekkür ediyorum ürünü henüz kullanmadım ama kalitesini biliyorum bu fiyata düşünmeden alın derim,ambalaj,pozitif
ürün çok çok hızlı ve çok güzel paketlenmiş  geldi tebrik ve teşekkür ediyorum ürünü henüz kullanmadım ama kalitesini biliyorum bu fiyata düşünmeden alın derim,fiyat,pozitif
Yeni aldım ilk bilgisayarım sağlam geldi açtım film izlemek için aldım gayet yeterli 🤩,kargo,pozitif
Yeni aldım ilk bilgisayarım sağlam geldi açtım film izlemek için aldım gayet yeterli 🤩,kalite,pozitif
Yeni aldım ilk bilgisayarım sağlam geldi açtım film izlemek için aldım gayet yeterli 🤩,genel,pozitif
ürünü simdilik güzel daha sonra güncelerim,genel,pozitif
Ürünün paketlemesi çok guzeldi çanta şeklinde karton bi kutuda gonderdiler laptop cantasi olmasa daha taşımak açısından guzel ve özenliydi. Casper zaten bilindi,ambalaj,pozitif
Ürünün paketlemesi çok guzeldi çanta şeklinde karton bi kutuda gonderdiler laptop cantasi olmasa daha taşımak açısından guzel ve özenliydi. Casper zaten bilindi,genel,pozitif
Çok beğendim 😊,genel,pozitif
Harika paketlenmiş ürün hasarsız ulaştı elime 2 günde geldi teşekkür ediyorum,ambalaj,pozitif
Harika paketlenmiş ürün hasarsız ulaştı elime 2 günde geldi teşekkür ediyorum,kargo,pozitif
Harika paketlenmiş ürün hasarsız ulaştı elime 2 günde geldi teşekkür ediyorum,kalite,pozitif
çok güzel ❤️❤️❤️❤️,genel,pozitif
