yorum,aspect,sentiment
ürün iyi orijinal kesinlikle ama çiziliyor çabuk,kalite,negatif
ürün iyi👍,genel,pozitif
ürün içeriğinde garanti belgesi çıkmadı nasıl tedarik ederim bilmiyorum,genel,negatif
ürün kısa zamanda elime ulaştı teşekkürler,kargo,pozitif
ürün paket lemesi beğendim telefonu kızıma aldım gayet çok memnun kaldım tavsiye ederim,genel,pozitif
ürün paket lemesi beğendim telefonu kızıma aldım gayet çok memnun kaldım tavsiye ederim,ambalaj,notr
ürün teslim edildi lakin faturası kesilmedi. 3 defa fatura talebinde bulundum ama hala dönüş sağlanmadı.,kargo,negatif
ürün zaten Apple kalitesi güzel kutu da biraz ezilme var köşesinde onun haricinde fatura yoktu .,kalite,negatif
ürün çok güzel tavsiye ediyorum,genel,pozitif
üründe şarj adaptörü eksik geldi. Kaploda çift ucu telefon giriş olarak geldi,genel,negatif
ürünu sadece bir kutuya koyup getirmişler hasarsız geldi a özensiz paketlenmiş,ambalaj,negatif
"ürünü alalı 6 ay oldu , telefon şarj olmuyor umarım garantide çözülür",batarya,negatif
ürünü beğendim gayet güzel şimdilik Bi sorun yok. Fakat paketleme beni çok şaşırttı bu nasıl bir şeydir. o kadar para veriyoruz gerçekten bu şekilde mi paketley,genel,pozitif
ürünü beğendim gayet güzel şimdilik Bi sorun yok. Fakat paketleme beni çok şaşırttı bu nasıl bir şeydir. o kadar para veriyoruz gerçekten bu şekilde mi paketley,fiyat,notr
ürünü beğendim gayet güzel şimdilik Bi sorun yok. Fakat paketleme beni çok şaşırttı bu nasıl bir şeydir. o kadar para veriyoruz gerçekten bu şekilde mi paketley,ambalaj,notr
"ürünü henüz kullanamadığım için bilmiyorum. 2 haftadır tckn eklenmiş fatura bekledim, her sorduğumda 2 3 iş günü belki daha kısa sürede faturanız ulaşacak denil",genel,notr
ürünü kulanmaya başladıktan bir iki ay sonra donma ve kasma yapmaya başladı malesef,genel,negatif
"ürünü paketlemek için sardıkları şişme havalı poşet süs olarak koymuşlar yanına, kargo paketinin içinde sallanıyor du",kargo,notr
"ürünü paketlemek için sardıkları şişme havalı poşet süs olarak koymuşlar yanına, kargo paketinin içinde sallanıyor du",ambalaj,notr
ürünü yeni aldım ürün güzel bir sıkıntı gözükmüyor şimdilik hızlı geçişler kullanım i iyi,genel,pozitif
ürünü öğrenci vergi indiriminden yararlanmak için alacaksanız sakın bu satıcıdan almayın 1 aydır fatura bekliyorum yok gelmiyor.  güncelleme: 2 ay geçti ben hal,genel,negatif
ürünü öğrenci vergi indiriminden yararlanmak için alacaksanız sakın bu satıcıdan almayın 1 aydır fatura bekliyorum yok gelmiyor.  güncelleme: 2 ay geçti ben hal,fiyat,negatif
ürünüm yanlış renk ve faturasız geldi,ses_goruntu,negatif
ürünün e faturasında imei bilgisi yazmıyor telefon desteği başvurusunda bulunucam yardımcı olur musunuz lütfen,genel,notr
ürünün faturasını adresime gönderir misiniz?,genel,notr
ürünün paketlenmesi güzel ve sağlamşekilde elimize ulaştı güvenle alıp kullanabilirsiniz tavsiye ederim,genel,pozitif
ürünün paketlenmesi güzel ve sağlamşekilde elimize ulaştı güvenle alıp kullanabilirsiniz tavsiye ederim,kalite,pozitif
ürünün paketlenmesi güzel ve sağlamşekilde elimize ulaştı güvenle alıp kullanabilirsiniz tavsiye ederim,ambalaj,pozitif
ürünün şarz aleti gelmedi sadece kablusu geldi bununla ilgili arkadaşlar ilgilensin,genel,negatif
üç yıldız verdim çünkü paketleme iyi değildi ve içerisinde garanti belgesi de yoktu. şimdilik bir sıkıntı yok kullandıktan sonra yorumu güncelleyeceğim.,genel,negatif
İade talebimi reddettiler,genel,negatif
İki gün önce 37.005 yüze aldım iki gün sonra 36.990 bu kadar fiyat farkı bence olmamalı çok yanıltıcıtı,fiyat,negatif
İki kişi aldık biz benimkinin çok iyi kulanmama rağmen  pil seviyesi şu an %93 diğer arkadaşım şarja tak çıkar yapıyor ama onunki %99 niye böyle oldu anlamadım.,batarya,pozitif
İlgi alaka sıfırr,genel,negatif
İlk aldığımda çok büyük tedirginlikle siparişi verdim. Yaklaşık 4-5 oldu kullanalı şimdiye kadar bir sıkıntısı çıkmadı. Satıcıya güveninden dolayı teşekkür eder,genel,pozitif
İlk başta almak istemedim orijinal ürün gelmez diye ama gönül rahatlıkla alabilirsiniz. Orijinal ve paketleme güzel. Teşekkürler,genel,pozitif
İlk başta almak istemedim orijinal ürün gelmez diye ama gönül rahatlıkla alabilirsiniz. Orijinal ve paketleme güzel. Teşekkürler,kalite,pozitif
İlk başta almak istemedim orijinal ürün gelmez diye ama gönül rahatlıkla alabilirsiniz. Orijinal ve paketleme güzel. Teşekkürler,ambalaj,pozitif
İlk defa iphone kullanıyorum kalite inanılmaz efsane bişey kargolama cok iyidi onun için ayrıca teşekkürler tek yıldız eksik vermemin nedeni şarjı çabuk bitiyor,kargo,pozitif
İlk defa iphone kullanıyorum kalite inanılmaz efsane bişey kargolama cok iyidi onun için ayrıca teşekkürler tek yıldız eksik vermemin nedeni şarjı çabuk bitiyor,kalite,negatif
İlk defa iphone kullanıyorum kalite inanılmaz efsane bişey kargolama cok iyidi onun için ayrıca teşekkürler tek yıldız eksik vermemin nedeni şarjı çabuk bitiyor,batarya,negatif
İphone 13 kalite herkes biliyor mükemmel ama bu satıcı telefonu kötü bir sekilde kolilemişti kolileme olayına 2 yıldız veriyorum,genel,pozitif
İphone 13 kalite herkes biliyor mükemmel ama bu satıcı telefonu kötü bir sekilde kolilemişti kolileme olayına 2 yıldız veriyorum,ambalaj,negatif
İyi gibi idare eder,genel,pozitif
İçim rahat aldım almak isteyenlere tavsiye ederim özellikle e devlet üzerinden imeli sorguladım ve kayıtlı çıktı çok şükür gayette özenliydi paketlemesi😌👌,genel,pozitif
İçim rahat aldım almak isteyenlere tavsiye ederim özellikle e devlet üzerinden imeli sorguladım ve kayıtlı çıktı çok şükür gayette özenliydi paketlemesi😌👌,ambalaj,pozitif
Şarj adaptörü yok,genel,negatif
Şarj aleti çıkmadı içinden almayın çok kasıyor,genel,negatif
Şarj aleti çıkmadı içinden almayın çok kasıyor,batarya,negatif
Şarj başlığı gelmedi,batarya,negatif
Şarj kablosu bozuk çıktı ve garanti belgesini göndermiyorlar servisle görüşün dediler kablonun fiyatı şuanda bin lira kadar muhattap olacağım kimse yok,genel,negatif
Şarj kablosu bozuk çıktı ve garanti belgesini göndermiyorlar servisle görüşün dediler kablonun fiyatı şuanda bin lira kadar muhattap olacağım kimse yok,kalite,negatif
Şarj kablosu bozuk çıktı ve garanti belgesini göndermiyorlar servisle görüşün dediler kablonun fiyatı şuanda bin lira kadar muhattap olacağım kimse yok,fiyat,negatif
Şarj kablosundan düşürdüm bir yıldızı nasıl şarj kablosunu göndermediniz ki yanlış ikisi de yanlış typc orjinal şarjını gönderin ya yada bu soruna çözüm bulun,kalite,negatif
Şarj kablosundan düşürdüm bir yıldızı nasıl şarj kablosunu göndermediniz ki yanlış ikisi de yanlış typc orjinal şarjını gönderin ya yada bu soruna çözüm bulun,batarya,negatif
Şarjı hızlı bitiyor ve telefon çok ısınıyor 1 hafta sonunda telefonumda yatay ve dikey cizgiler cikti fotograflarim ve renkler hep degisti asla tavsiye etmiyoru,genel,negatif
Şarjı hızlı bitiyor ve telefon çok ısınıyor 1 hafta sonunda telefonumda yatay ve dikey cizgiler cikti fotograflarim ve renkler hep degisti asla tavsiye etmiyoru,batarya,negatif
Şarjı hızlı bitiyor ve telefon çok ısınıyor 1 hafta sonunda telefonumda yatay ve dikey cizgiler cikti fotograflarim ve renkler hep degisti asla tavsiye etmiyoru,ses_goruntu,negatif
Şarjı çok hızlı bitiyor tek kötü özelliği bu,batarya,negatif
Şarzda ve kullanımda aşırı ısınıyor. Sözde sıfır tlf. Aldım,batarya,negatif
Şarzı  az gidio,batarya,negatif
Şimdilik iyi bir telefon hızlı estetik.,genel,pozitif
şarj aleti yok,batarya,negatif
şarj aleti yok böyle birşey olabilir mi ya bari telefonuda koymasaydiniz. hemen iade ediyorum,batarya,negatif
şarj aleti yoktu içinde,batarya,negatif
şarj kablosu yerine bu cıktı tam olarak şarj kablosu nerede acaba,batarya,negatif
👍güzel. kargolama da iyiydi,kargo,pozitif
🙏👍👍👍guvenilir satici,genel,pozitif
